GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer,0,41,0,0,0,11,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.LowerUpperBoundMapper,0,27,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,ObjectiveFunction,0,9,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,GradientMultivariateOptimizer,0,42,1,3,0,10,1,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultiStartMultivariateOptimizer.new Comparator() {...},11,31,5,3,2,8,4,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultivariateOptimizer,0,55,0,6,0,14,0,8,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter,21,165,2,16,2,29,2,11,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,LeastSquaresConverter,25,175,3,15,3,36,3,10,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,GoalType,0,24,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionPenaltyAdapter,29,159,3,17,3,27,3,9,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.UpperBoundMapper,0,20,0,0,0,5,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar,LineSearch.new UnivariateFunction() {...},0,49,0,2,0,7,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundaryProjection,0,21,0,0,0,8,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.XorMerger,0,30,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Characterization,4,171,2,18,1,45,2,19,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Side,0,44,0,0,0,9,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundaryProjector,2,217,4,26,0,49,4,20,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.UnionMerger,0,35,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.IntersectionMerger,0,35,0,2,0,6,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundaryAttribute,6,21,0,0,2,8,1,4,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractSubHyperplane,14,199,2,14,1,40,3,15,1,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.VanishingToLeaf,22,9,2,0,3,3,2,1,1,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundaryBuilder,0,104,0,14,0,27,0,11,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.DifferenceMerger,8,74,3,7,1,17,2,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory,2,341,3,32,1,67,3,24,0,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BSPTree,90,922,14,85,22,220,14,65,2,24
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BSPTree.new BSPTree.VanishingCutHandler() {...},13,0,0,0,3,0,2,0,2,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BSPTreeVisitor.Order,0,64,0,0,0,13,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion.new Comparator() {...},0,25,0,4,0,5,0,4,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion.new BSPTreeVisitor() {...},0,25,1,3,0,9,1,5,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,InsideFinder,205,0,50,0,48,0,30,0,4,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,Region.Location,0,34,0,0,0,7,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,NodesSet,0,49,0,6,0,12,0,7,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,AbstractRegion,65,607,18,72,13,137,18,57,3,26
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,BoundarySizeVisitor,0,39,0,4,0,13,0,7,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,SubHyperplane.SplitSubHyperplane,0,44,1,11,0,13,1,9,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.partitioning,RegionFactory.NodesCleaner,0,13,0,0,0,5,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,NordsieckStepInterpolator,27,386,11,27,9,84,12,17,1,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,DummyStepHandler,6,0,0,0,4,0,4,0,4,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizerMode,0,24,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizerBounds,0,69,0,0,0,15,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,FieldStepNormalizer,250,0,32,0,54,0,24,0,8,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,AbstractFieldStepInterpolator,0,84,0,0,0,18,0,8,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,DummyStepHandler.LazyHolder,6,0,0,0,1,0,1,0,1,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,AbstractStepInterpolator,87,652,9,25,18,176,10,33,1,25
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.ode.sampling,StepNormalizer,19,268,1,33,5,63,3,23,2,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.SegmentsBuilder,5,171,3,15,0,40,3,13,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Euclidean2D.LazyHolder,0,6,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Line,131,471,5,15,32,82,11,35,7,29
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.Edge,0,76,0,0,0,21,0,7,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Segment,14,97,2,2,3,17,2,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Line.LineTransform,7,184,1,1,1,31,1,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,NestedLoops,280,0,28,0,58,0,20,0,6,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.ConnectableSegment,0,54,0,0,0,20,0,10,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Vector2D,384,282,18,16,52,57,34,23,22,18
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Vector2DFormat,18,82,1,3,6,18,3,8,2,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet,234,1033,38,135,52,219,33,75,4,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,PolygonsSet.Vertex,0,79,0,6,0,22,0,11,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,Euclidean2D,0,8,0,0,0,4,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,DiskGenerator,0,297,0,6,0,35,0,6,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.euclidean.twod,SubLine,6,323,0,28,2,58,1,22,1,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,SynchronizedSummaryStatistics,72,77,0,0,28,30,13,24,13,24
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics.AggregatingSummaryStatistics,36,22,8,0,8,7,6,2,2,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,SynchronizedDescriptiveStatistics,9,73,0,0,4,27,2,14,2,14
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,MultivariateSummaryStatistics,0,739,8,36,0,147,8,50,0,36
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,AbstractUnivariateStatistic,68,60,10,2,13,11,7,10,2,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,SynchronizedMultivariateSummaryStatistics,0,104,0,0,0,41,0,31,0,31
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,DescriptiveStatistics,89,765,3,21,18,148,4,59,1,50
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,AbstractStorelessUnivariateStatistic,7,111,2,16,1,24,2,14,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,SummaryStatistics,96,874,19,41,28,181,28,42,9,31
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,AggregateSummaryStatistics,75,272,9,15,15,59,14,15,5,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.stat.descriptive,StatisticalSummaryValues,0,225,5,11,0,45,5,14,0,11
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,MultiDirectionalSimplex,7,173,0,8,2,44,1,13,1,9
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,AbstractSimplex,98,379,13,41,14,77,14,27,1,13
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.ValuePenaltyPair,0,9,0,0,0,4,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.Sigma,0,35,0,4,0,7,0,4,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer,4,151,3,19,1,39,3,14,0,6
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.PopulationSize,6,11,1,1,1,5,1,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.DoubleIndex,36,15,6,0,7,5,5,2,2,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer.FitnessFunction,43,143,7,15,9,28,5,11,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer.PathIsExploredException,11,0,0,0,2,0,1,0,1,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer.new MultivariateFunction() {...},0,11,0,0,0,3,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,NelderMeadSimplex,9,408,1,31,2,84,2,23,1,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,SimplexOptimizer.new Comparator() {...},0,30,0,2,0,5,0,3,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,PowellOptimizer,22,402,4,32,3,93,4,22,0,8
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,BOBYQAOptimizer,923,5969,105,519,159,1045,90,243,1,12
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim.nonlinear.scalar.noderiv,CMAESOptimizer,200,2434,36,182,36,390,32,117,5,35
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer.IdentityPreconditioner,0,7,0,0,0,2,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,AbstractLeastSquaresOptimizer,69,405,2,20,15,78,7,26,5,17
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,AbstractDifferentiableOptimizer,37,0,0,0,6,0,4,0,4,0
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer.LineSearchFunction,0,63,0,4,0,11,0,4,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,NonLinearConjugateGradientOptimizer,31,335,7,27,11,73,8,16,2,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,LevenbergMarquardtOptimizer,92,2060,21,181,15,366,18,93,0,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,ConjugateGradientFormula,0,24,0,0,0,5,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,GaussNewtonOptimizer,24,232,3,19,7,53,5,11,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optimization.general,AbstractScalarDifferentiableOptimizer,3,28,0,0,1,9,1,4,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.enclosing,WelzlEncloser,4,208,1,19,1,44,1,14,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.geometry.enclosing,EnclosingBall,0,55,0,4,0,11,0,9,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,AbstractOptimizationProblem,0,40,0,0,0,10,0,5,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,AbstractOptimizationProblem.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,AbstractConvergenceChecker,0,15,0,0,0,6,0,3,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,BaseOptimizer.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,InitialGuess,0,13,0,0,0,4,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,AbstractOptimizationProblem.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,BaseMultiStartMultivariateOptimizer,14,219,4,30,3,51,4,17,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,SimpleBounds,0,41,0,0,0,11,0,4,0,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,SimpleValueChecker,0,71,1,9,0,16,1,7,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,SimplePointChecker,0,85,2,10,0,21,2,7,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,BaseMultivariateOptimizer,10,173,2,28,1,35,2,20,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,MaxIter,11,11,1,1,2,5,2,2,1,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,PointVectorValuePair.DataTransferObject,0,22,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,PointVectorValuePair,6,66,3,9,0,18,3,10,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,SimpleVectorValueChecker,0,83,0,12,0,21,0,9,0,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,PointValuePair.DataTransferObject,0,20,0,0,0,5,0,2,0,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,BaseOptimizer.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,MaxEval,11,11,1,1,2,5,2,2,1,2
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,PointValuePair,4,45,2,4,0,11,2,6,0,5
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.optim,BaseOptimizer,13,103,0,6,4,26,2,13,2,10
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,AbstractPolynomialSolver,11,19,0,0,4,6,2,3,2,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,AllowedSolution,0,54,0,0,0,11,0,1,0,1
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,MullerSolver,11,320,5,31,5,63,6,17,1,4
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,AbstractUnivariateDifferentiableSolver,6,28,0,0,2,7,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,BaseSecantSolver,12,261,3,45,3,66,3,33,0,7
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,BaseAbstractUnivariateSolver,4,149,0,0,1,46,1,21,1,21
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,PegasusSolver,5,18,0,0,2,6,1,3,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,BisectionSolver,5,57,0,4,2,18,1,5,1,3
"commons-math3 (Apr 3, 2019 7:20:47 PM)/commons-math3/src/main/java",org.apache.commons.math3.analysis.solvers,AbstractDifferentiableUnivariateSolver,6,23,0,0,2,7,1,3,1,3
